# Oscillations Data
1.005916	1.011204	1.013913	1.013990	1.011399	1.006121	0.998160	0.987538	0.974299	0.958502	0.940223	0.919553	0.896594	0.871460	0.844269	0.815148	0.784225	0.751630	0.717492	0.681959	0.645074	0.606972	0.567783	0.527627	0.486614	0.444847	0.402417	0.359407	0.315891	0.271946	0.227631	0.182978	0.138021	0.092793	0.047327	0.000931	-0.045562	-0.092110	-0.138658	-0.185151	-0.231532	-0.278317	-0.324788	-0.370873	-0.416487	-0.461544	-0.505951	-0.549616	-0.592438	-0.634313	-0.675136	-0.714796	-0.753182	-0.790180	-0.825676	-0.859559	-0.891716	-0.922038	-0.950422	-0.976768	-1.000982	-1.022978	-1.042679	-1.060005	-1.074890	-1.087300	-1.097208	-1.104593	-1.109421	-1.111388	-1.110484	-1.106711	-1.100088	-1.090645	-1.078427	-1.063492	-1.045910	-1.025792	-1.003194	-0.978210	-0.950944	-0.921511	-0.890032	-0.856631	-0.821436	-0.784516	-0.746063	-0.706286	-0.665231	-0.623012	-0.579567	-0.535245	-0.490137	-0.444333	-0.397916	-0.350811	-0.303178	-0.254792	-0.205634	-0.155785	-0.105226	-0.054039	-0.002164	0.050267	0.103174	0.156463	0.210014	0.263685	0.317311	0.370710	0.423680	0.476007	0.527462	0.577810	0.626810	0.674179	0.719739	0.763249	0.804484	0.843536	0.879922	0.913469	0.944032	0.971921	0.996612	1.018041	1.036171	1.050994	1.062531	1.070825	1.076490	1.079748	1.080671	1.078496	1.073790	1.066743	1.057424	1.045862	1.032099	1.016228	0.998309	0.978401	0.956556	0.932656	0.906897	0.879162	0.849501	0.818123	0.785073	0.750399	0.713890	0.675866	0.636373	0.595462	0.553184	0.509590	0.464734	0.418213	0.370581	0.321906	0.272294	0.222074	0.171359	0.120267	0.068914	0.017420	-0.034099	-0.085523	-0.136734	-0.187616	-0.238052	-0.287926	-0.337123	-0.385531	-0.433040	-0.479539	-0.524923	-0.569089	-0.611934	-0.653361	-0.693276	-0.731586	-0.768206	-0.803051	-0.836041	-0.867103	-0.896164	-0.923159	-0.948026	-0.970709	-0.991157	-1.009323	-1.025167	-1.038652	-1.049748	-1.058431	-1.064681	-1.068485	-1.069826	-1.068488	-1.064456	-1.056633	-1.045146	-1.031233	-1.014938	-0.996329	-0.975482	-0.952478	-0.927402	-0.900345	-0.871400	-0.840665	-0.808236	-0.774213	-0.738695	-0.701853	-0.663744	-0.624450	-0.584051	-0.542629	-0.500265	-0.457039	-0.413048	-0.368356	-0.323020	-0.277137	-0.230779	-0.184023	-0.136945	-0.089626	-0.042150	0.005399	0.053028	0.100850	0.148742	0.195672	0.242210	0.288254	0.333789	0.378820	0.423203	0.466339	0.508482	0.549526	0.589625	0.628457	0.666274	0.702661	0.737515	0.770733	0.802214	0.831863	0.859588	0.885302	0.909398	0.931302	0.950943	0.968884	0.984413	0.997478	1.008036	1.016659	1.023337	1.027336	1.028665	1.027328	1.023341	1.016732	1.007541	0.996032	0.982238	0.966189	0.947924	0.927484	0.904917	0.880275	0.853614	0.824996	0.794487	0.762157	0.728081	0.692337	0.655008	0.616179	0.575939	0.534382	0.491716	0.447891	0.403252	0.357589	0.311024	0.263675	0.215663	0.167106	0.118127	0.068857	0.019397	-0.030116	-0.079547	-0.128760	-0.177619	-0.225952	-0.273638	-0.320541	-0.366529	-0.411370	-0.455026	-0.497241	-0.538036	-0.577310	-0.614970	-0.650929	-0.685106	-0.717326	-0.747673	-0.776090	-0.802529	-0.826948	-0.849310	-0.869581	-0.887736	-0.903752	-0.917611	-0.929300	-0.938779	-0.946158	-0.951428	-0.954590	-0.955650	-0.954614	-0.951492	-0.946300	-0.938422	-0.928592	-0.916828	-0.903154	-0.887601	-0.870201	-0.850990	-0.830007	-0.807296	-0.782903	-0.756878	-0.729273	-0.699583	-0.668555	-0.636238	-0.602687	-0.567444	-0.531212	-0.494040	-0.455982	-0.417096	-0.377441	-0.337081	-0.295968	-0.254340	-0.212256	-0.169781	-0.126960	-0.083897	-0.040557	0.002992	0.046668	0.090386	0.134352	0.178151	0.221673	0.265189	0.308178	0.350516	0.392440	0.433881	0.474680	0.514243	0.552439	0.589554	0.625040	0.658787	0.690695	0.720668	0.748619	0.774499	0.798657	0.820560	0.840849	0.858765	0.874291	0.887431	0.898848	0.908560	0.915762	0.921206	0.924148	0.924660	0.923416	0.919798	0.913909	0.906361	0.896669	0.884995	0.871824	0.857073	0.841026	0.823650	0.805020	0.785210	0.764290	0.742326	0.719628	0.696380	0.672303	0.647435	0.622187	0.596668	0.570926	0.544572	0.517619	0.490469	0.462763	0.434924	0.406562	0.378089	0.349118	0.319669	0.289759	0.259407	0.228630	0.197673	0.166328	0.135035	0.103894	0.072427	0.040660	0.008630	-0.023627	-0.056075	-0.088675	-0.121386	-0.153770	-0.186157	-0.218495	-0.250727	-0.282129	-0.313302	-0.344185	-0.373939	-0.403287	-0.432173	-0.460531	-0.488304	-0.514790	-0.539859	-0.563550	-0.586590	-0.608936	-0.630540	-0.651355	-0.671053	-0.689957	-0.708021	-0.725199	-0.741444	-0.756707	-0.770935	-0.784076	-0.796071	-0.807163	-0.817105	-0.825835	-0.833266	-0.839317	-0.843963	-0.847103	-0.848641	-0.848489	-0.846556	-0.842757	-0.837006	-0.829080	-0.819091	-0.806588	-0.791917	-0.775023	-0.755869	-0.734430	-0.710696	-0.684673	-0.656387	-0.625878	-0.593207	-0.558454	-0.521559	-0.482847	-0.442436	-0.400458	-0.356746	-0.311818	-0.265838	-0.218979	-0.171420	-0.123349	-0.074958	-0.026440	0.022014	0.070212	0.117970	0.165037	0.211324	0.256666	0.301037	0.344413	0.386437	0.427191	0.466374	0.503895	0.539895	0.574425	0.607113	0.637908	0.666763	0.693637	0.718494	0.741304	0.762044	0.780696	0.797246	0.811689	0.824022	0.834247	0.842372	0.849027	0.853539	0.855923	0.856195	0.854376	0.850489	0.844580	0.836747	0.827012	0.815400	0.801940	0.786666	0.769616	0.750834	0.730368	0.708192	0.684800	0.659763	0.633652	0.606007	0.576943	0.546577	0.515020	0.482386	0.448783	0.414319	0.379095	0.343213	0.306448	0.269166	0.231465	0.193439	0.154863	0.116098	0.077228	0.038342	-0.000482	-0.039168	-0.078190	-0.116924	-0.155662	-0.193932	-0.231952	-0.269284	-0.305836	-0.341514	-0.376235	-0.409914	-0.442470	-0.473707	-0.503549	-0.531445	-0.557683	-0.582200	-0.604076	-0.624034	-0.642043	-0.658081	-0.672136	-0.684199	-0.694272	-0.702362	-0.707047	-0.709821	-0.709029	-0.704742	-0.698878	-0.691497	-0.682676	-0.672498	-0.661044	-0.648399	-0.634646	-0.619868	-0.604150	-0.587571	-0.570211	-0.552146	-0.533449	-0.513529	-0.493294	-0.472783	-0.452031	-0.430284	-0.408539	-0.386796	-0.364386	-0.342148	-0.320052	-0.298071	-0.276180	-0.254356	-0.232371	-0.210532	-0.188801	-0.167114	-0.145234	-0.123395	-0.101463	-0.079573	-0.057690	-0.035794	-0.013875	0.008070	0.030031	0.051994	0.073936	0.095829	0.117639	0.139428	0.161258	0.182963	0.204492	0.225787	0.246792	0.267861	0.289058	0.309843	0.330153	0.350672	0.370582	0.390666	0.409952	0.428368	0.445841	0.462308	0.477708	0.491993	0.505118	0.518208	0.529982	0.540422	0.549511	0.558799	0.566601	0.572920	0.577761	0.582910	0.586429	0.588340	0.588655	0.587392	0.584564	0.580187	0.575929	0.571696	0.567235	0.560611	0.553463	0.544047	0.533845	0.521312	0.506578	0.489759	0.470971	0.450324	0.427929	0.403897	0.378343	0.351829	0.324570	0.295960	0.266156	0.235314	0.203582	0.171101	0.138003	0.104418	0.070468	0.036266	0.001923	-0.032458	-0.066779	-0.100951	-0.134887	-0.168641	-0.201996	-0.234889	-0.267255	-0.299043	-0.330202	-0.360690	-0.390466	-0.419498	-0.447752	-0.475199	-0.501812	-0.527562	-0.552466	-0.576440	-0.599466	-0.621519	-0.641976	-0.660523	-0.677988	-0.693330	-0.707547	-0.720619	-0.731304	-0.740834	-0.747824	-0.752246	-0.755587	-0.757798	-0.757409	-0.755952	-0.753375	-0.749630	-0.743338	-0.735948	-0.727392	-0.716400	-0.704296	-0.689894	-0.674405	-0.657735	-0.639792	-0.619772	-0.598424	-0.575433	-0.550836	-0.524699	-0.497090	-0.468083	-0.437839	-0.406400	-0.373828	-0.340230	-0.305712	-0.270386	-0.234366	-0.197769	-0.161126	-0.124129	-0.086895	-0.049532	-0.012146	0.025157	0.062276	0.098599	0.134596	0.170178	0.205267	0.239806	0.273823	0.307241	0.339981	0.371969	0.403129	0.433390	0.462680	0.490933	0.518081	0.544062	0.568815	0.592282	0.614408	0.635140	0.654431	0.672234	0.688507	0.703212	0.716313	0.727778	0.737581	0.745697	0.752106	0.756792	0.759743	0.760950	0.760409	0.758120	0.754086	0.748317	0.740822	0.731619	0.720726	0.708168	0.693972	0.678169	0.660795	0.641887	0.621489	0.599645	0.576405	0.551820	0.525948	0.498845	0.470574	0.441197	0.410783	0.379399	0.347118	0.314012	0.280158	0.245632	0.210513	0.174882	0.138820	0.102414	0.065738	0.028880	-0.008076	-0.045042	-0.081935	-0.118669	-0.155161	-0.191298	-0.227018	-0.262246	-0.296906	-0.330924	-0.364208	-0.396682	-0.428271	-0.458900	-0.488499	-0.517000	-0.544334	-0.570440	-0.595255	-0.618722	-0.640786	-0.661395	-0.680500	-0.698056	-0.714021	-0.728359	-0.741033	-0.752015	-0.761277	-0.768797	-0.774555	-0.778538	-0.780736	-0.781140	-0.779750	-0.776567	-0.771596	-0.764848	-0.756338	-0.746082	-0.734105	-0.720430	-0.705090	-0.688117	-0.669550	-0.649430	-0.627802	-0.604714	-0.580219	-0.554372	-0.527231	-0.498858	-0.469317	-0.438674	-0.407000	-0.374367	-0.340788	-0.306274	-0.270979	-0.235127	-0.198789	-0.162040	-0.124956	-0.087612	-0.050081	-0.012435	0.025257	0.062926	0.100507	0.137937	0.175155	0.212104	0.248727	0.284971	0.320782	0.356111	0.390908	0.425170	0.458795	0.491735	0.523935	0.555341	0.585900	0.615554	0.644246	0.671916	0.698503	0.723943	0.748169	0.771114	0.792708	0.812878	0.832059	0.849607	0.865444	0.879489	0.892743	0.905274	0.916886	0.927333	0.935138	0.940259	0.942633	0.942209	0.939697	0.934912	0.926942	0.915842	0.902139	0.885280	0.865377	0.842545	0.817126	0.788936	0.758141	0.724907	0.689405	0.651876	0.612367	0.571146	0.528266	0.483985	0.438373	0.391607	0.343903	0.295340	0.246082	0.196271	0.146023	0.095453	0.044676	-0.006191	-0.057030	-0.107726	-0.158161	-0.208221	-0.257789	-0.306754	-0.355002	-0.402423	-0.448802	-0.494119	-0.538265	-0.581132	-0.622612	-0.662100	-0.699934	-0.736013	-0.770237	-0.801789	-0.831279	-0.858630	-0.882923	-0.904952	-0.924665	-0.942022	-0.956990	-0.969544	-0.978901	-0.985904	-0.990552	-0.992852	-0.992823	-0.990488	-0.985298	-0.977978	-0.968559	-0.957078	-0.943571	-0.928074	-0.910624	-0.890867	-0.869329	-0.845503	-0.820031	-0.792931	-0.763752	-0.733085	-0.700470	-0.666499	-0.631188	-0.594559	-0.556293	-0.516860	-0.476288	-0.434250	-0.391217	-0.347230	-0.302337	-0.256596	-0.210079	-0.162867	-0.115053	-0.066442	-0.017450	0.031800	0.081176	0.130526	0.179688	0.228492	0.276752	0.324284	0.370896	0.416392	0.460860	0.503761	0.544897	0.584494	0.621877	0.657252	0.690015	0.720182	0.747858	0.773021	0.795664	0.815796	0.833437	0.848641	0.861414	0.871828	0.879918	0.885731	0.889323	0.890767	0.890134	0.887495	0.882920	0.876476	0.868226	0.858230	0.846545	0.833227	0.818325	0.801888	0.783962	0.764591	0.743818	0.721681	0.698225	0.673485	0.647579	0.620498	0.592285	0.562988	0.532653	0.501326	0.469060	0.435903	0.401908	0.367133	0.331632	0.295465	0.258690	0.221371	0.183575	0.145365	0.106812	0.067984	0.028954	-0.009852	-0.048686	-0.087126	-0.124871	-0.162445	-0.199784	-0.236445	-0.272754	-0.308649	-0.344063	-0.378932	-0.413110	-0.446626	-0.479290	-0.511181	-0.542242	-0.572366	-0.601456	-0.629542	-0.656577	-0.682482	-0.707223	-0.730710	-0.752932	-0.773841	-0.793362	-0.811472	-0.827827	-0.842131	-0.854904	-0.866102	-0.875689	-0.883040	-0.888754	-0.892132	-0.893840	-0.893819	-0.892006	-0.888338	-0.882740	-0.875136	-0.865310	-0.853076	-0.838369	-0.821133	-0.801320	-0.778896	-0.753843	-0.726173	-0.695797	-0.662827	-0.627323	-0.589369	-0.549063	-0.506535	-0.461936	-0.415437	-0.367230	-0.317801	-0.267121	-0.215422	-0.163140	-0.110448	-0.057478	-0.004660	0.047955	0.100150	0.151728	0.202491	0.252255	0.300853	0.348128	0.393939	0.438164	0.480691	0.521423	0.560281	0.597194	0.631889	0.664571	0.695226	0.723814	0.750334	0.774740	0.797017	0.817182	0.835337	0.851253	0.864962	0.876508	0.885896	0.893140	0.898608	0.902379	0.903890	0.903189	0.900313	0.895303	0.888421	0.879698	0.868813	0.855846	0.841083	0.824294	0.805704	0.785373	0.763349	0.739685	0.714435	0.687436	0.658825	0.628701	0.597172	0.564318	0.530220	0.494959	0.458621	0.420915	0.382241	0.342712	0.302444	0.261279	0.219383	0.176989	0.134042	0.090856	0.047586	0.004383	-0.038815	-0.081639	-0.123963	-0.165664	-0.206637	-0.246787	-0.286031	-0.324299	-0.361529	-0.397668	-0.432450	-0.465990	-0.498275	-0.529288	-0.559023	-0.587479	-0.614653	-0.640549	-0.665168	-0.687963	-0.709495	-0.728914	-0.747102	-0.764058	-0.778877	-0.792502	-0.804915	-0.816094	-0.826006	-0.834612	-0.841863	-0.847704	-0.852073	-0.854902	-0.856055	-0.854605	-0.850158	-0.844155	-0.835099	-0.824501	-0.812284	-0.798384	-0.781421	-0.762899	-0.742769	-0.721007	-0.697596	-0.672541	-0.645859	-0.617585	-0.587019	-0.555160	-0.522054	-0.487757	-0.452344	-0.415900	-0.378517	-0.340293	-0.301031	-0.260675	-0.219916	-0.178833	-0.137501	-0.096004	-0.054427	-0.012859	0.028788	0.070250	0.111452	0.152323	0.193020	0.233251	0.272947	0.312047	0.350490	0.388215	0.425167	0.461293	0.496540	0.530861	0.564212	0.596543	0.627815	0.658727	0.688533	0.717171	0.745897	0.774868	0.804166	0.832067	0.858497	0.885283	0.910351	0.933604	0.957077	0.978405	0.997481	1.014194	1.028436	1.040103	1.049102	1.055351	1.058780	1.061018	1.060103	1.056032	1.050439	1.043109	1.032293	1.018122	1.000725	0.980240	0.956819	0.930616	0.902598	0.871978	0.838952	0.803714	0.766443	0.727322	0.686974	0.645016	0.601612	0.556923	0.511090	0.464251	0.416516	0.367988	0.318723	0.269003	0.218684	0.167868	0.116640	0.064991	0.013061	-0.039080	-0.091355	-0.143702	-0.196048	-0.248314	-0.300441	-0.352347	-0.404105	-0.455415	-0.506179	-0.556296	-0.605661	-0.654158	-0.701667	-0.748063	-0.793210	-0.836395	-0.876978	-0.915822	-0.952797	-0.987778	-1.020645	-1.051275	-1.078513	-1.103336	-1.124475	-1.143094	-1.159124	-1.172507	-1.182142	-1.189154	-1.193508	-1.195193	-1.193251	-1.188765	-1.181743	-1.172206	-1.160182	-1.144884	-1.127306	-1.107479	-1.084626	-1.059748	-1.032884	-1.004088	-0.972696	-0.939629	-0.904237	-0.867419	-0.828595	-0.788595	-0.747471	-0.704790	-0.661238	-0.616461	-0.571043	-0.525028	-0.478469	-0.431213	-0.383427	-0.335401	-0.287158	-0.238726	-0.190138	-0.141127	-0.091623	-0.041656	0.008726	0.059474	0.110518	0.161775	0.213167	0.264588	0.315929	0.367063	0.417858	0.467597	0.516731	0.565089	0.612499	0.658781	0.703351	0.746456	0.787910	0.827544	0.865196	0.900709	0.933779	0.964563	0.992898	1.018891	1.042281	1.062999	1.080985	1.096201	1.108619	1.118230	1.125035	1.129047	1.130291	1.129548	1.126004	1.119696	1.110667	1.098958	1.085600	1.069498	1.050706	1.029275	1.006059	0.981008	0.953139	0.923449	0.890978	0.855837	0.818139	0.778006	0.735564	0.690945	0.644291	0.595746	0.545632	0.493862	0.440613	0.386150	0.330515	0.273939	0.216540	0.158511	0.100042	0.041316	-0.017485	-0.076189	-0.134626	-0.192632	-0.250049	-0.306724	-0.362515	-0.417255	-0.470837	-0.523138	-0.573966	-0.623272	-0.670949	-0.716894	-0.760838	-0.802608	-0.842334	-0.879926	-0.915304	-0.948392	-0.979118	-1.007415	-1.033219	-1.056472	-1.077122	-1.094580	-1.109382	-1.120619	-1.129162	-1.135001	-1.137177	-1.135689	-1.131631	-1.125029	-1.115928	-1.104384	-1.090454	-1.074204	-1.055703	-1.035026	-1.011679	-0.986429	-0.959347	-0.930511	-0.900002	-0.867399	-0.832843	-0.797045	-0.760059	-0.721950	-0.682784	-0.642624	-0.601534	-0.559344	-0.516164	-0.472378	-0.428027	-0.383158	-0.337690	-0.291748	-0.245536	-0.199089	-0.152444	-0.105648	-0.058745	-0.011786	0.035168	0.082076	0.128901	0.175600	0.222121	0.268409	0.314401	0.360030	0.405224	0.449906	0.493993	0.537399	0.580034	0.621806	0.662963	0.703632	0.743157	0.781417	0.818285	0.853636	0.887343	0.919283	0.949335	0.977869	1.004200	1.028220	1.049823	1.068914	1.085407	1.099227	1.110578	1.119022	1.124915	1.127746	1.127519	1.124247	1.117951	1.108666	1.096440	1.081327	1.063396	1.042719	1.019380	0.993467	0.965075	0.934301	0.901249	0.866025	0.828737	0.789494	0.748522	0.705769	0.661362	0.615425	0.568080	0.519461	0.469680	0.418990	0.367313	0.314781	0.261526	0.207680	0.153372	0.098925	0.044513	-0.009760	-0.063777	-0.117432	-0.170622	-0.223243	-0.275460	-0.326838	-0.377292	-0.426730	-0.475064	-0.522218	-0.567990	-0.612386	-0.655343	-0.696794	-0.736674	-0.774923	-0.811475	-0.846062	-0.878369	-0.908349	-0.936477	-0.962709	-0.987001	-1.009313	-1.029148	-1.046970	-1.062741	-1.075819	-1.086144	-1.093705	-1.099256	-1.102735	-1.104109	-1.103346	-1.100245	-1.094475	-1.086288	-1.075563	-1.062299	-1.046513	-1.028225	-1.007452	-0.984224	-0.958505	-0.930236	-0.899567	-0.866541	-0.831210	-0.793625	-0.753848	-0.711954	-0.668026	-0.622149	-0.574426	-0.524964	-0.473885	-0.421092	-0.366945	-0.311592	-0.255201	-0.197933	-0.139960	-0.081469	-0.022409	0.037328	0.096955	0.156253	0.215408	0.273804	0.331245	0.387543	0.442523	0.496011	0.547835	0.597854	0.645918	0.692041	0.735941	0.777516	0.816686	0.853440	0.887757	0.919547	0.948642	0.975010	0.998642	1.019529	1.037710	1.053191	1.065928	1.075951	1.083306	1.088013	1.090121	1.089684	1.086761	1.081424	1.073744	1.063794	1.051649	1.037384	1.021072	1.002858	0.982767	0.960865	0.937225	0.911909	0.884985	0.856505	0.826696	0.795470	0.763171	0.729914	0.695448	0.659802	0.623026	0.585160	0.546240	0.506317	0.465457	0.423676	0.381026	0.337554	0.293323	0.248382	0.202703	0.156460	0.109726	0.062580	0.015099	-0.032625	-0.080501	-0.128431	-0.176319	-0.224065	-0.271758	-0.319043	-0.365636	-0.411572	-0.456751	-0.501056	-0.544210	-0.586269	-0.627134	-0.666716	-0.704919	-0.741666	-0.776869	-0.810455	-0.842289	-0.872354	-0.900584	-0.926921	-0.951308	-0.973647	-0.993935	-1.012125	-1.028166	-1.042016	-1.053625	-1.062953	-1.069955	-1.074592	-1.076823	-1.076611	-1.073920	-1.068717	-1.060972	-1.050659	-1.037760	-1.022257	-1.004139	-0.983407	-0.960066	-0.934270	-0.905931	-0.875078	-0.841747	-0.805995	-0.768139	-0.728014	-0.685701	-0.641256	-0.594776	-0.546395	-0.496256	-0.444511	-0.391322	-0.336853	-0.281278	-0.224783	-0.167539	-0.109733	-0.051554	0.006818	0.065199	0.123402	0.180979	0.238056	0.294458	0.350004	0.404514	0.457759	0.509627	0.559955	0.608649	0.655464	0.700239	0.742829	0.783101	0.821037	0.856396	0.889081	0.919122	0.946347	0.970937	0.992959	1.012206	1.028839	1.042835	1.054247	1.063090	1.069380	1.073138	1.074390	1.073163	1.069489	1.063394	1.054915	1.044090	1.030962	1.015578	0.997988	0.978248	0.956418	0.932556	0.906732	0.879009	0.849311	0.817851	0.784710	0.749978	0.713742	0.676090	0.637115	0.596909	0.555559	0.513168	0.469728	0.425893	0.381236	0.335866	0.289895	0.243431	0.196565	0.149395	0.102017	0.054524	0.007005	-0.040453	-0.087754	-0.134816	-0.181540	-0.228288	-0.274464	-0.319974	-0.364703	-0.408687	-0.451625	-0.493411	-0.533797	-0.572460	-0.609522	-0.644892	-0.678022	-0.708608	-0.737138	-0.763537	-0.787741	-0.809694	-0.829348	-0.846663	-0.861607	-0.873120	-0.882281	-0.889097	-0.893585	-0.895775	-0.894334	-0.889305	-0.882386	-0.873620	-0.863070	-0.850802	-0.836886	-0.820117	-0.802049	-0.782736	-0.760983	-0.738307	-0.714741	-0.690323	-0.665093	-0.639088	-0.612343	-0.584890	-0.556760	-0.527988	-0.498053	-0.467685	-0.436890	-0.405075	-0.372381	-0.339561	-0.306590	-0.273446	-0.240120	-0.206614	-0.172929	-0.139084	-0.105100	-0.071010	-0.036851	-0.002667	0.031489	0.065567	0.099413	0.133317	0.167055	0.200567	0.234231	0.268200	0.301884	0.335200	0.368889	0.403074	0.436711	0.469678	0.501858	0.534327	0.567073	0.598567	0.628669	0.657242	0.685469	0.711779	0.736058	0.759469	0.781755	0.801385	0.818339	0.832599	0.844161	0.853037	0.860098	0.864342	0.865846	0.865524	0.862456	0.857580	0.850854	0.841417	0.829454	0.815125	0.798580	0.779954	0.759377	0.736971	0.712843	0.687214	0.660204	0.631846	0.602083	0.571021	0.538701	0.505160	0.470448	0.434608	0.397689	0.359748	0.320849	0.281055
